target,pred
-1.264000034332275391e+01,-1.132074713706970215e+00
7.099999785423278809e-01,8.168544769287109375e-01
9.999999776482582092e-03,6.363908052444458008e-01
-8.699999809265136719e+00,-3.038818240165710449e-01
-9.729999542236328125e+00,-7.804210782051086426e-01
-1.343000030517578125e+01,-8.799305558204650879e-01
-6.550000190734863281e+00,-1.763692945241928101e-01
-6.159999847412109375e+00,-2.763541340827941895e-01
-8.149999618530273438e+00,-1.569307595491409302e-01
-9.510000228881835938e+00,-4.505801200866699219e-01
3.119999885559082031e+00,9.194546937942504883e-01
-2.259999990463256836e+00,1.521514058113098145e-01
-1.389999985694885254e+00,3.852776288986206055e-01
-1.610000014305114746e+00,4.826214313507080078e-01
-3.039999961853027344e+00,1.460224837064743042e-01
-1.429999947547912598e+00,4.295236468315124512e-01
-6.679999828338623047e+00,-4.415544271469116211e-01
-1.599999964237213135e-01,5.752681493759155273e-01
-8.409999847412109375e+00,-2.635105252265930176e-01
2.059999942779541016e+00,1.066852092742919922e+00
-2.490000009536743164e+00,2.996773421764373779e-01
2.559999942779541016e+00,1.183167338371276855e+00
-1.100000023841857910e+00,2.738465070724487305e-01
-7.780000209808349609e+00,-2.499834448099136353e-01
-9.449999809265136719e+00,-7.141987085342407227e-01
-4.869999885559082031e+00,1.258838027715682983e-01
-2.052000045776367188e+01,-1.573207974433898926e+00
-8.000000119209289551e-01,5.645669996738433838e-03
-9.499999880790710449e-01,5.897166132926940918e-01
1.919999957084655762e+00,9.920318126678466797e-01
-1.120000004768371582e+00,2.544565796852111816e-01
-5.559999942779541016e+00,2.508486062288284302e-02
-4.099999904632568359e+00,4.481510445475578308e-02
-6.340000152587890625e+00,-1.187465339899063110e-01
-1.269999980926513672e+00,3.723331093788146973e-01
-2.089999914169311523e+00,2.031081765890121460e-01
2.509999990463256836e+00,1.080387949943542480e+00
2.299999952316284180e+00,1.119450926780700684e+00
-1.002999973297119141e+01,-8.234899044036865234e-01
-3.920000076293945312e+00,1.310517638921737671e-01
-6.299999952316284180e-01,4.607865810394287109e-01
5.600000023841857910e-01,7.452617883682250977e-01
-9.520000457763671875e+00,-5.538594126701354980e-01
-5.849999904632568359e+00,-2.485858947038650513e-01
-2.700000047683715820e+00,2.406287640333175659e-01
-3.710000038146972656e+00,7.834602892398834229e-02
-2.359999895095825195e+00,1.207588016986846924e-01
-1.240000009536743164e+00,3.160739541053771973e-01
-7.289999961853027344e+00,-2.092056423425674438e-01
-4.690000057220458984e+00,-3.714518249034881592e-02
-3.130000114440917969e+00,7.781334221363067627e-02
-6.250000000000000000e+00,-9.889563918113708496e-02
-4.610000133514404297e+00,1.330943107604980469e-01
-9.409999847412109375e+00,-6.637163162231445312e-01
-2.500000000000000000e-01,3.276571631431579590e-01
-7.190000057220458984e+00,-4.845501184463500977e-01
-5.659999847412109375e+00,-1.960708051919937134e-01
1.070000052452087402e+00,5.396448373794555664e-01
-4.590000152587890625e+00,7.928863167762756348e-03
-4.309999942779541016e+00,8.084043860435485840e-02
-3.089999914169311523e+00,1.110431998968124390e-01
-3.880000114440917969e+00,2.027885168790817261e-01
1.590000033378601074e+00,9.512106180191040039e-01
-4.420000076293945312e+00,1.106469482183456421e-01
-5.179999828338623047e+00,1.616580486297607422e-01
-1.692000007629394531e+01,-1.374372124671936035e+00
-2.039999961853027344e+00,1.497579216957092285e-01
-3.930000066757202148e+00,-4.132944345474243164e-02
-5.530000209808349609e+00,-1.908287554979324341e-01
-4.590000152587890625e+00,9.509399533271789551e-02
-5.909999847412109375e+00,-5.937232077121734619e-02
-3.430000066757202148e+00,1.481681466102600098e-01
-2.460000038146972656e+00,4.724547639489173889e-02
-4.820000171661376953e+00,3.984070569276809692e-02
-4.199999809265136719e+00,6.113482266664505005e-02
-1.460000038146972656e+00,6.818948984146118164e-01
-5.570000171661376953e+00,-1.857299953699111938e-01
-9.289999961853027344e+00,-3.992270827293395996e-01
-3.710000038146972656e+00,6.435930728912353516e-03
-7.799999713897705078e-01,2.304032444953918457e-01
-1.021000003814697266e+01,-8.295442461967468262e-01
-1.899999976158142090e-01,5.519500374794006348e-01
-6.099999904632568359e+00,2.061920613050460815e-01
-9.630000114440917969e+00,-6.947858333587646484e-01
-4.269999980926513672e+00,-2.059610188007354736e-02
-2.450000047683715820e+00,8.683061599731445312e-02
-6.480000019073486328e+00,-1.626647114753723145e-01
-3.220000028610229492e+00,5.137413144111633301e-01
2.509999990463256836e+00,1.084523677825927734e+00
-4.219999790191650391e+00,8.438473939895629883e-02
-7.780000209808349609e+00,-3.375034332275390625e-01
-8.899999856948852539e-01,3.271776437759399414e-01
-3.730000019073486328e+00,8.787427842617034912e-02
-2.829999923706054688e+00,8.065187931060791016e-02
-1.099999994039535522e-01,4.397416114807128906e-01
2.890000104904174805e+00,1.179117560386657715e+00
3.160000085830688477e+00,1.453544259071350098e+00
-2.940000057220458984e+00,7.610105723142623901e-02
-2.490000009536743164e+00,8.660959452390670776e-02
-2.450000047683715820e+00,4.588780924677848816e-02
-3.819999933242797852e+00,-1.119000464677810669e-01
-1.620000004768371582e+00,2.893677949905395508e-01
-4.289999961853027344e+00,1.478279829025268555e-01
5.199999809265136719e-01,8.980031013488769531e-01
-2.329999923706054688e+00,4.031768441200256348e-01
-2.779999971389770508e+00,5.446542054414749146e-02
-2.779999971389770508e+00,2.898861765861511230e-01
-3.220000028610229492e+00,6.596533060073852539e-01
-3.470000028610229492e+00,7.300756126642227173e-02
1.309999942779541016e+00,8.425650000572204590e-01
8.399999737739562988e-01,7.152366638183593750e-01
-5.730000019073486328e+00,2.442649006843566895e-02
-1.871999931335449219e+01,-1.288755774497985840e+00
-1.100000023841857910e+00,4.706747531890869141e-01
-4.860000133514404297e+00,-1.324297487735748291e-02
2.710000038146972656e+00,1.132520914077758789e+00
-4.800000190734863281e+00,1.116626188158988953e-01
1.769999980926513672e+00,6.574521064758300781e-01
-7.469999790191650391e+00,-4.158731698989868164e-01
5.600000023841857910e-01,7.184605598449707031e-01
-9.399999618530273438e+00,-4.206372499465942383e-01
-7.400000095367431641e+00,-3.345706462860107422e-01
-3.839999914169311523e+00,2.428496032953262329e-01
2.880000114440917969e+00,1.318188667297363281e+00
-4.400000095367431641e+00,1.670332625508308411e-02
-5.900000095367431641e+00,-2.106481343507766724e-01
-3.509999990463256836e+00,1.103284209966659546e-01
-2.509999990463256836e+00,1.208971142768859863e-01
-3.240000009536743164e+00,5.843847393989562988e-01
-4.769999980926513672e+00,-4.635970294475555420e-02
-3.650000095367431641e+00,4.234611988067626953e-01
-6.130000114440917969e+00,-1.981538683176040649e-01
-2.369999885559082031e+00,3.996995091438293457e-01
-7.980000019073486328e+00,-5.140843391418457031e-01
-1.960000038146972656e+00,3.725430965423583984e-01
-4.399999976158142090e-01,7.528299689292907715e-01
-4.239999771118164062e+00,1.303591579198837280e-01
-1.152999973297119141e+01,-8.753541111946105957e-01
-1.500000000000000000e+00,5.391755700111389160e-01
1.580000042915344238e+00,1.061765193939208984e+00
-3.559999942779541016e+00,3.859395533800125122e-02
-3.299999952316284180e+00,9.204032272100448608e-02
-9.300000190734863281e+00,-3.991736769676208496e-01
-4.909999847412109375e+00,7.103279978036880493e-02
-4.369999885559082031e+00,2.359056472778320312e-01
-4.289999961853027344e+00,6.755836308002471924e-02
-3.039999961853027344e+00,1.125892102718353271e-01
-8.210000038146972656e+00,-3.052039742469787598e-01
-6.920000076293945312e+00,-2.791475653648376465e-01
-7.280000209808349609e+00,-4.084728956222534180e-01
-9.819999694824218750e+00,-6.645029783248901367e-01
-5.039999961853027344e+00,-1.181508749723434448e-01
1.090000033378601074e+00,6.240326166152954102e-01
-4.469999790191650391e+00,1.038985401391983032e-01
-3.300000131130218506e-01,5.199285149574279785e-01
-3.440000057220458984e+00,2.447073906660079956e-01
-5.510000228881835938e+00,-1.486716419458389282e-01
-2.640000104904174805e+00,1.011047810316085815e-01
3.130000114440917969e+00,1.382440686225891113e+00
2.829999923706054688e+00,1.136752963066101074e+00
-2.210000038146972656e+00,1.210519820451736450e-01
0.000000000000000000e+00,6.970632076263427734e-01
-1.007999992370605469e+01,-2.500663399696350098e-01
2.000000000000000000e+00,9.957339167594909668e-01
1.230000019073486328e+00,1.136899828910827637e+00
-5.600000023841857910e-01,5.558003187179565430e-01
-2.869999885559082031e+00,-2.919360995292663574e-02
-4.159999847412109375e+00,6.113481521606445312e-02
-1.889999985694885254e+00,3.944923281669616699e-01
-3.369999885559082031e+00,4.480618983507156372e-02
-1.643000030517578125e+01,-9.809482097625732422e-01
-3.799999952316284180e+00,1.033471524715423584e-01
-8.299999833106994629e-01,6.135408878326416016e-01
-6.250000000000000000e+00,-2.433762401342391968e-01
6.700000166893005371e-01,7.663758397102355957e-01
-5.210000038146972656e+00,-1.640105098485946655e-01
-4.119999885559082031e+00,-9.544490277767181396e-02
-6.010000228881835938e+00,-1.963122636079788208e-01
-8.999999761581420898e-01,6.355563402175903320e-01
-2.199999988079071045e-01,2.856618165969848633e-01
-7.799999713897705078e-01,3.607312440872192383e-01
-7.900000214576721191e-01,5.401045083999633789e-01
-6.789999961853027344e+00,-2.768580317497253418e-01
-6.320000171661376953e+00,-9.891003370285034180e-02
-1.194999980926513672e+01,-6.805192232131958008e-01
-8.500000238418579102e-01,5.512529611587524414e-01
-3.339999914169311523e+00,9.828694164752960205e-02
-3.900000095367431641e+00,8.445996046066284180e-02
-2.109999895095825195e+00,1.448275446891784668e-01
-9.199999809265136719e+00,-4.139614105224609375e-01
-6.780000209808349609e+00,-6.282458305358886719e-01
-5.309999942779541016e+00,-6.222562491893768311e-02
2.559999942779541016e+00,1.198773622512817383e+00
-2.859999895095825195e+00,1.771785020828247070e-01
-7.030000209808349609e+00,-2.595384120941162109e-01
-9.010000228881835938e+00,-3.554071784019470215e-01
-4.389999866485595703e+00,1.032630354166030884e-01
-4.849999904632568359e+00,-3.244929760694503784e-02
-8.180000305175781250e+00,-2.356343418359756470e-01
-5.299999713897705078e-01,6.002531051635742188e-01
-6.349999904632568359e+00,-3.016309738159179688e-01
-2.299999952316284180e+00,3.206918835639953613e-01
0.000000000000000000e+00,5.890144705772399902e-01
-1.659999966621398926e+00,2.757096290588378906e-01
-4.130000114440917969e+00,1.063211262226104736e-02
-2.999999932944774628e-02,6.082114577293395996e-01
-5.940000057220458984e+00,-2.123924642801284790e-01
-2.630000114440917969e+00,3.359212875366210938e-01
-3.180000066757202148e+00,1.530071198940277100e-01
-6.199999809265136719e+00,-2.949971556663513184e-01
-1.169999957084655762e+00,3.607312440872192383e-01
-8.420000076293945312e+00,-8.897682428359985352e-01
-9.439999580383300781e+00,-8.186182975769042969e-01
-8.999999761581420898e-01,5.706592202186584473e-01
1.700000047683715820e+00,1.009756565093994141e+00
-7.289999961853027344e+00,-4.229162335395812988e-01
7.500000000000000000e-01,9.266740679740905762e-01
-2.529999971389770508e+00,8.867228031158447266e-02
-1.773999977111816406e+01,-1.368122696876525879e+00
-6.500000000000000000e+00,-2.119013667106628418e-02
1.000000014901161194e-01,3.240931034088134766e-01
-3.519999980926513672e+00,1.065154969692230225e-01
-9.800000190734863281e+00,-3.427039980888366699e-01
-5.460000038146972656e+00,-3.123432397842407227e-04
-7.619999885559082031e+00,-1.970511823892593384e-01
-8.999999761581420898e-01,6.064684391021728516e-01
-6.230000019073486328e+00,-3.840660452842712402e-01
-2.890000104904174805e+00,-1.139631867408752441e-02
-1.421000003814697266e+01,-1.082941651344299316e+00
-5.299999713897705078e-01,5.287964344024658203e-01
2.380000114440917969e+00,1.031680345535278320e+00
-4.799999892711639404e-01,6.118396520614624023e-01
1.279999971389770508e+00,8.842005729675292969e-01
-3.880000114440917969e+00,5.413144826889038086e-04
-2.380000114440917969e+00,3.205704689025878906e-01
-6.400000095367431641e+00,-1.227836310863494873e-01
-9.609999656677246094e+00,-5.662816762924194336e-01
-2.220000028610229492e+00,1.035402119159698486e-01
-2.490000009536743164e+00,2.440177649259567261e-01
-2.490000009536743164e+00,8.900445699691772461e-02
-1.230000019073486328e+00,5.165488123893737793e-01
-8.109999656677246094e+00,-4.586344957351684570e-01
-2.289999961853027344e+00,3.584238290786743164e-01
2.099999904632568359e+00,1.066260933876037598e+00
-2.980000019073486328e+00,2.074915170669555664e-01
-4.530000209808349609e+00,5.048379302024841309e-03
-4.429999828338623047e+00,9.932542592287063599e-02
-6.399999856948852539e-01,6.022950410842895508e-01
-4.550000190734863281e+00,-2.297902256250381470e-01
-4.420000076293945312e+00,5.143582820892333984e-03
1.309999942779541016e+00,8.951151967048645020e-01
1.580000042915344238e+00,8.848237991333007812e-01
-3.049999952316284180e+00,1.387069225311279297e-01
-5.289999961853027344e+00,-2.540507912635803223e-01
-5.260000228881835938e+00,-1.527144759893417358e-01
-5.230000019073486328e+00,8.782218396663665771e-02
-4.000000059604644775e-01,6.438333988189697266e-01
2.670000076293945312e+00,1.242788553237915039e+00
-1.950000047683715820e+00,2.804810404777526855e-01
-4.349999904632568359e+00,4.648188129067420959e-02
-8.260000228881835938e+00,-2.292841821908950806e-01
-5.730000019073486328e+00,-7.437796890735626221e-02
1.679999947547912598e+00,9.529573917388916016e-01
-4.059999942779541016e+00,4.131762310862541199e-02
-3.880000114440917969e+00,7.649606466293334961e-02
-1.027000045776367188e+01,-6.940856575965881348e-01
-4.000000059604644775e-01,6.190428733825683594e-01
-2.440000057220458984e+00,1.028691679239273071e-01
-1.590000033378601074e+00,3.625292181968688965e-01
-6.460000038146972656e+00,-3.103539943695068359e-01
-3.349999904632568359e+00,7.240895181894302368e-02
-6.619999885559082031e+00,-2.024597674608230591e-01
-4.600000083446502686e-01,5.627779364585876465e-01
1.659999966621398926e+00,9.236532449722290039e-01
-6.159999847412109375e+00,-2.168844193220138550e-01
-3.609999895095825195e+00,5.622088164091110229e-02
-1.817000007629394531e+01,-1.296716094017028809e+00
2.509999990463256836e+00,1.105821013450622559e+00
-6.210000038146972656e+00,-2.558548450469970703e-01
-1.100000000000000000e+01,-7.003608942031860352e-01
-6.619999885559082031e+00,-1.899709552526473999e-01
1.599999964237213135e-01,6.301529407501220703e-01
-4.500000000000000000e+00,8.054408431053161621e-02
-4.400000095367431641e+00,1.176060140132904053e-01
-5.059999942779541016e+00,6.805540621280670166e-02
7.999999821186065674e-02,7.404479980468750000e-01
-3.950000047683715820e+00,3.904327750205993652e-02
-2.730000019073486328e+00,3.599735498428344727e-01
-4.969999790191650391e+00,1.993712782859802246e-02
-3.640000104904174805e+00,2.806181609630584717e-01
3.430000066757202148e+00,1.087104916572570801e+00
-7.500000000000000000e+00,-3.029457926750183105e-01
-1.909999966621398926e+00,2.558501958847045898e-01
-4.820000171661376953e+00,-1.080207526683807373e-02
-4.150000095367431641e+00,-2.444206178188323975e-02
6.800000071525573730e-01,7.237200140953063965e-01
-2.920000076293945312e+00,2.329600006341934204e-01
-2.549999952316284180e+00,2.431637495756149292e-01
1.070000052452087402e+00,5.075001716613769531e-01
-6.719999790191650391e+00,-7.569444179534912109e-02
-8.399999737739562988e-01,4.410397410392761230e-01
-1.639999985694885254e+00,6.355147361755371094e-01
-4.070000171661376953e+00,3.486602306365966797e-01
-7.000000000000000000e+00,-3.138840198516845703e-01
1.379999995231628418e+00,7.635548710823059082e-01
-4.610000133514404297e+00,5.279688537120819092e-02
-3.999999910593032837e-02,7.816439270973205566e-01
-4.630000114440917969e+00,-4.380862414836883545e-02
-1.185000038146972656e+01,-1.218151450157165527e+00
-4.010000228881835938e+00,-9.166885912418365479e-02
-2.920000076293945312e+00,1.292833089828491211e-01
-1.064000034332275391e+01,-5.950843691825866699e-01
-3.119999885559082031e+00,9.866820275783538818e-02
-2.400000095367431641e+00,2.880183458328247070e-01
-2.549999952316284180e+00,2.006915509700775146e-01
-3.200000047683715820e+00,3.203991651535034180e-01
-9.840000152587890625e+00,-3.073945641517639160e-01
-4.230000019073486328e+00,-3.663554787635803223e-02
-1.460000038146972656e+00,3.394955396652221680e-01
-4.710000038146972656e+00,2.923520654439926147e-02
-3.839999914169311523e+00,-2.695956826210021973e-02
1.159999966621398926e+00,8.171886801719665527e-01
-7.480000019073486328e+00,-3.865956068038940430e-01
-1.830000042915344238e+00,4.934157133102416992e-01
-5.489999771118164062e+00,-2.669466137886047363e-01
-1.379999995231628418e+00,3.054026961326599121e-01
-3.539999961853027344e+00,2.705019712448120117e-01
-2.640000104904174805e+00,1.075019538402557373e-01
2.930000066757202148e+00,7.110856771469116211e-01
-4.949999809265136719e+00,3.617946431040763855e-02
-9.130000114440917969e+00,-6.691229343414306641e-01
1.470000028610229492e+00,9.073142409324645996e-01
2.930000066757202148e+00,1.130729794502258301e+00
-3.279999971389770508e+00,3.213291764259338379e-01
-5.489999771118164062e+00,-2.102507650852203369e-02
-5.739999771118164062e+00,-5.541217327117919922e-01
-1.399999976158142090e+00,3.331092596054077148e-01
-1.546000003814697266e+01,-1.209627270698547363e+00
-8.720000267028808594e+00,-3.116968870162963867e-01
-3.109999895095825195e+00,1.605497896671295166e-01
-5.039999961853027344e+00,-1.004142612218856812e-01
-1.077999973297119141e+01,-8.213416337966918945e-01
-3.880000114440917969e+00,2.323232293128967285e-01
-1.740000009536743164e+00,2.937013506889343262e-01
-3.779999971389770508e+00,1.850078701972961426e-01
-4.590000152587890625e+00,3.122392296791076660e-02
-1.805999946594238281e+01,-1.804770350456237793e+00
-2.099999904632568359e+00,2.401772588491439819e-01
1.789999961853027344e+00,4.260275959968566895e-01
-2.680000066757202148e+00,9.512580931186676025e-02
-2.130000114440917969e+00,1.099223643541336060e-01
-3.450000047683715820e+00,1.338462531566619873e-01
-1.139999985694885254e+00,2.915087640285491943e-01
-5.299999713897705078e-01,6.301436424255371094e-01
-4.719999790191650391e+00,-8.684962987899780273e-03
-4.719999790191650391e+00,-2.077399194240570068e-02
-7.429999828338623047e+00,-1.240658164024353027e-01
-8.000000119209289551e-01,1.383930593729019165e-01
-3.640000104904174805e+00,-1.722402870655059814e-03
5.000000000000000000e-01,5.279587507247924805e-01
-3.150000095367431641e+00,8.179829269647598267e-02
2.899999916553497314e-01,6.925622224807739258e-01
-4.690000057220458984e+00,6.204664707183837891e-03
-2.490000009536743164e+00,1.000226587057113647e-01
-1.101000022888183594e+01,-5.894682407379150391e-01
-5.900000095367431641e+00,-2.241239100694656372e-01
-4.230000019073486328e+00,1.770768463611602783e-01
-3.680000066757202148e+00,1.125693842768669128e-01
-9.310000419616699219e+00,-3.988248109817504883e-01
-5.480000019073486328e+00,2.968100830912590027e-02
-2.220000028610229492e+00,9.297543019056320190e-02
-8.000000119209289551e-01,6.641910076141357422e-01
-4.400000095367431641e+00,-1.135906726121902466e-01
-2.019999980926513672e+00,7.926351577043533325e-02
-3.809999942779541016e+00,2.721548080444335938e-03
-6.789999961853027344e+00,-3.016649484634399414e-01
4.000000059604644775e-01,8.609439134597778320e-01
-8.680000305175781250e+00,-1.898313611745834351e-01
-4.389999866485595703e+00,-6.932473182678222656e-02
-1.120000004768371582e+00,2.830709815025329590e-01
-2.779999971389770508e+00,2.494052499532699585e-01
-1.309999942779541016e+00,4.072816967964172363e-01
-1.210000038146972656e+00,6.357443332672119141e-01
-2.009999990463256836e+00,3.583291769027709961e-01
-2.300000041723251343e-01,7.149310111999511719e-01
-6.739999771118164062e+00,-4.265526533126831055e-01
-6.019999980926513672e+00,-1.835450083017349243e-01
1.830000042915344238e+00,8.161756396293640137e-01
1.679999947547912598e+00,8.249622583389282227e-01
-5.260000228881835938e+00,-1.647490113973617554e-01
-1.340000033378601074e+00,3.581042885780334473e-01
-5.489999771118164062e+00,-1.815663129091262817e-01
-3.480000019073486328e+00,9.990529716014862061e-02
-2.160000085830688477e+00,7.892840355634689331e-02
-4.210000038146972656e+00,5.220761150121688843e-02
-1.240000009536743164e+00,4.001549482345581055e-01
2.500000000000000000e-01,4.288136363029479980e-01
-3.920000076293945312e+00,-4.587660729885101318e-02
-7.630000114440917969e+00,-4.142051935195922852e-01
-1.210000038146972656e+00,9.271733164787292480e-01
-4.019999980926513672e+00,1.056109517812728882e-01
-4.840000152587890625e+00,1.234336644411087036e-01
-4.389999866485595703e+00,1.341231167316436768e-02
-7.400000095367431641e-01,4.406316876411437988e-01
-4.730000019073486328e+00,-3.313595056533813477e-02
-2.069999933242797852e+00,4.269028902053833008e-01
-5.030000209808349609e+00,-8.577316999435424805e-02
-3.200000047683715820e+00,4.477768391370773315e-02
-6.960000038146972656e+00,-1.881005614995956421e-01
-8.199999928474426270e-01,4.018848538398742676e-01
-3.150000095367431641e+00,9.378888458013534546e-02
-7.170000076293945312e+00,-1.634380817413330078e-01
