idx,mid_lat,mid_lng,end_lat,end_lng,mid_time,end_time
40,35.8820325,128.5872781,35.9530722,128.9360357,0+3老 12矫,0+3老 14矫
41,37.512757,126.7639107,37.8734346,127.1573987,0+4老 10矫,0+4老 14矫
42,37.5025948,126.7989797,37.7226148,126.9804841,0+1老 11矫,0+1老 14矫
43,37.5025948,126.7989797,37.7252118,126.9795989,0+1老 9矫,0+1老 14矫
44,37.2865317,127.036915,37.302992,127.907488,0+3老 11矫,0+3老 14矫
45,37.5064513,127.0126922,37.503393,129.1305093,0+2老 8矫,0+2老 14矫
46,37.5445053,126.8933505,37.6254655,126.7087209,0+4老 11矫,0+4老 14矫
47,36.366638,127.3457442,36.6101822,127.2857059,0+2老 12矫,0+2老 14矫
48,35.1697969,126.9237794,35.9763658,129.4168229,0+1老 8矫,0+1老 14矫
49,37.5276782,127.0176284,37.7782652,127.464718,0+1老 11矫,0+1老 14矫
50,37.4331877,127.1376777,37.6458431,127.1019034,0+28老 12矫,0+28老 14矫
51,37.4346262,126.7337582,37.3860581,127.976279,0+1老 11矫,0+1老 14矫
52,37.5064513,127.0126922,37.503393,129.1305093,0+3老 8矫,0+3老 14矫
53,35.5610412,129.3504859,37.4642703,129.1591745,0+1老 8矫,0+1老 14矫
54,37.512757,126.7639107,37.7664931,126.8406478,0+1老 11矫,0+1老 14矫
55,37.6786247,127.0476965,38.0018811,127.3289276,0+1老 10矫,0+1老 14矫
56,37.5064513,127.0126922,37.503393,129.1305093,0+1老 8矫,0+1老 14矫
57,37.4331877,127.1376777,37.933126,128.0621001,0+2老 9矫,0+2老 14矫
58,37.2865317,127.036915,37.6458431,127.1019034,0+7老 12矫,0+7老 14矫
59,36.1398039,128.0864924,36.1435667,127.7454261,0+2老 12矫,0+2老 14矫
60,35.8462574,127.1320049,35.6516869,127.2571296,0+3老 12矫,0+3老 14矫
61,37.2977747,127.0113659,37.6458431,127.1019034,0+4老 12矫,0+4老 14矫
62,37.5003254,126.8621595,37.4907676,127.5234411,0+5老 11矫,0+5老 14矫
63,35.167285,126.8052879,35.2732594,126.629486,0+1老 12矫,0+1老 14矫
64,37.2865317,127.036915,37.6458431,127.1019034,0+12老 12矫,0+12老 14矫
65,35.8526319,128.5604,35.9751779,129.4183025,0+1老 12矫,0+1老 14矫
66,35.5610412,129.3504859,35.9823189,129.4356762,0+2老 11矫,0+2老 14矫
67,37.3259057,126.8138991,37.7796616,126.8340323,0+1老 11矫,0+1老 14矫
68,37.2498203,127.1651803,37.3824586,127.9440645,0+1老 9矫,0+1老 14矫
69,35.1690975,129.1363115,35.9823189,129.4356762,0+2老 10矫,0+2老 14矫
70,35.8254144,127.1518441,35.6010323,127.2946899,0+30老 12矫,0+30老 14矫
71,35.2109661,128.9722215,35.2036255,128.1456409,0+7老 10矫,0+7老 14矫
72,36.7682339,127.0217262,36.6719909,127.1793892,0+2老 12矫,0+2老 14矫
73,37.2933272,127.2013221,37.1559879,127.5735298,0+30老 12矫,0+30老 14矫
74,37.6280329,127.0904235,38.0385743,127.1414938,0+1老 12矫,0+1老 14矫
75,37.4786176,126.8646503,37.3710839,127.9128493,0+1老 11矫,0+1老 14矫
76,37.5025948,126.7989797,37.1822346,128.46845,0+1老 11矫,0+1老 14矫
77,37.2933272,127.2013221,37.7583526,128.9133516,0+17老 9矫,0+17老 14矫
78,35.8559056,128.484579,37.0990947,128.2657773,0+2老 10矫,0+2老 14矫
79,36.7859676,127.164274,36.9768945,127.7454129,0+2老 10矫,0+2老 14矫
80,36.7363588,127.0750253,36.6719909,127.1793892,0+2老 12矫,0+2老 14矫
81,37.0116669,127.2640718,37.4730161,128.0019573,0+15老 10矫,0+15老 14矫
82,37.2865317,127.036915,37.6666588,128.0240936,0+1老 9矫,0+1老 14矫
83,37.3259057,126.8138991,37.7806238,126.8521901,0+1老 11矫,0+1老 14矫
84,37.8537668,127.6870182,38.1213879,127.6813626,0+1老 11矫,0+1老 14矫
85,37.5025948,126.7989797,37.4519309,128.4481576,0+1老 11矫,0+1老 14矫
86,37.3697534,127.9300762,37.4356995,128.0699241,0+1老 12矫,0+1老 14矫
87,36.6401158,127.4714265,35.9763658,129.4168229,0+1老 10矫,0+1老 14矫
88,37.3259057,126.8138991,37.3285992,127.4029589,0+7老 11矫,0+7老 14矫
89,37.3697534,127.9300762,38.1143899,128.1962151,0+1老 9矫,0+1老 14矫
90,37.5198884,127.1308625,37.280875,127.9009998,0+14老 11矫,0+14老 14矫
91,37.5585258,126.8508281,38.0428649,127.4959595,0+1老 8矫,0+1老 14矫
92,37.6072134,127.0330379,37.8564989,126.9305947,0+1老 11矫,0+1老 14矫
93,36.1398039,128.0864924,36.1435667,127.7454261,0+3老 12矫,0+3老 14矫
94,37.5198884,127.1308625,37.280875,127.9009998,0+7老 11矫,0+7老 14矫
95,37.8993847,127.0696876,38.0262354,127.1336807,0+1老 11矫,0+1老 14矫
96,37.2865317,127.036915,37.5945031,127.8437306,0+1老 9矫,0+1老 14矫
97,36.8373833,127.1685008,36.976223,127.78716,0+2老 10矫,0+2老 14矫
98,37.5575753,127.0466899,37.7882518,127.1319663,0+2老 10矫,0+2老 14矫
99,35.2109661,128.9722215,35.2036255,128.1456409,0+1老 10矫,0+1老 14矫
100,36.7363588,127.0750253,36.654991,127.1967813,0+2老 12矫,0+2老 14矫
101,35.8820325,128.5872781,35.9751813,128.9293674,0+2老 12矫,0+2老 14矫
102,35.8526319,128.5604,35.9823189,129.4356762,0+2老 11矫,0+2老 14矫
103,35.8541708,127.1569383,35.6010323,127.2946899,0+30老 12矫,0+30老 14矫
104,36.3541173,127.4217991,35.9763658,129.4168229,0+1老 9矫,0+1老 14矫
105,37.1810509,128.1968369,36.9915411,128.3372435,0+1老 12矫,0+1老 14矫
106,35.220932,128.579706,35.9823189,129.4356762,0+2老 10矫,0+2老 14矫
107,37.5561082,127.15085,37.8253879,127.5070499,0+1老 11矫,0+1老 14矫
108,37.7579307,127.029765,38.1310673,127.2507775,0+1老 11矫,0+1老 14矫
109,37.3259057,126.8138991,37.309608,127.9179129,0+2老 10矫,0+2老 14矫
110,37.5561082,127.15085,38.0213439,127.6499177,0+3老 11矫,0+3老 14矫
111,37.5445053,126.8933505,37.9517325,128.3167213,0+1老 8矫,0+1老 14矫
112,36.366638,127.3457442,35.9412079,127.1669217,0+4老 12矫,0+4老 14矫
113,36.7859676,127.164274,36.6206133,127.2857975,0+4老 12矫,0+4老 14矫
114,37.5703559,126.818781,37.7422257,126.9712925,0+1老 11矫,0+1老 14矫
115,35.8526319,128.5604,35.9751779,129.4183025,0+1老 11矫,0+1老 14矫
116,36.1199787,128.3209147,36.8044261,127.560579,0+7老 10矫,0+7老 14矫
117,36.0086102,129.3638275,36.2736349,129.3664662,0+1老 12矫,0+1老 14矫
118,36.3541173,127.4217991,35.9751779,129.4183025,0+1老 9矫,0+1老 14矫
119,34.8829341,128.6184471,34.8387452,127.8919654,0+5老 11矫,0+5老 14矫
120,35.8548554,128.564821,36.5739026,128.7018796,0+7老 10矫,0+7老 14矫
121,35.5610412,129.3504859,38.0399039,127.6408012,0+5老 7矫,0+5老 14矫
122,35.8462574,127.1320049,35.6516869,127.2571296,0+2老 12矫,0+2老 14矫
123,35.8820325,128.5872781,36.5739026,128.7018796,0+7老 10矫,0+7老 14矫
124,37.5498986,127.0809212,37.779425,127.224563,0+1老 10矫,0+1老 14矫
125,37.6316217,127.0783723,37.7948607,127.1072914,0+3老 12矫,0+3老 14矫
126,35.8820325,128.5872781,36.5739026,128.7018796,0+4老 10矫,0+4老 14矫
127,36.0086102,129.3638275,36.9438152,129.3821358,0+1老 11矫,0+1老 14矫
128,34.9383436,127.5194453,34.7381262,126.4155933,0+5老 11矫,0+5老 14矫
129,37.5087724,127.0718415,37.9016745,127.4601788,0+1老 11矫,0+1老 14矫
130,35.8462574,127.1320049,35.9751779,129.4183025,0+1老 7矫,0+1老 14矫
131,37.4988176,127.0957019,37.82528,127.5129794,0+1老 11矫,0+1老 14矫
132,37.5187822,126.9242654,37.8618011,128.2545343,0+5老 10矫,0+5老 14矫
133,37.614463,127.1051519,38.0304275,127.3684754,0+3老 11矫,0+3老 14矫
134,35.812211,128.7380702,36.5739026,128.7018796,0+4老 10矫,0+4老 14矫
135,37.5445053,126.8933505,37.6988739,126.5921317,0+1老 11矫,0+1老 14矫
136,35.2109661,128.9722215,35.327585,126.9904151,0+13老 10矫,0+13老 14矫
137,36.366638,127.3457442,35.9336835,127.1590932,0+28老 12矫,0+28老 14矫
138,36.7682339,127.0217262,36.6719909,127.1793892,0+3老 12矫,0+3老 14矫
139,37.4988176,127.0957019,37.879224,127.548063,0+1老 11矫,0+1老 14矫
140,37.5064513,127.0126922,37.503393,129.1305093,0+4老 8矫,0+4老 14矫
141,35.8320057,127.1237421,35.9386531,127.1630344,0+12老 12矫,0+12老 14矫
142,37.4331877,127.1376777,37.1270762,127.6184886,0+7老 11矫,0+7老 14矫
143,36.6531853,127.4957084,36.4674894,127.7923737,0+1老 12矫,0+1老 14矫
144,35.1697969,126.9237794,35.9653274,129.428831,0+1老 8矫,0+1老 14矫
145,37.5498986,127.0809212,37.7872004,127.2299301,0+1老 11矫,0+1老 14矫
146,35.1574943,128.1625666,35.327585,126.9904151,0+13老 10矫,0+13老 14矫
147,37.6764625,126.7430696,37.8974845,126.9669049,0+1老 11矫,0+1老 14矫
148,37.6316217,127.0783723,37.7956105,127.0537188,0+1老 10矫,0+1老 14矫
149,37.464007,126.9522394,37.8112874,127.3499444,0+1老 10矫,0+1老 14矫
150,35.8320057,127.1237421,35.9336835,127.1590932,0+2老 12矫,0+2老 14矫
151,37.4331877,127.1376777,37.6458431,127.1019034,0+12老 12矫,0+12老 14矫
152,35.8820325,128.5872781,36.5739026,128.7018796,0+1老 10矫,0+1老 14矫
153,37.7164427,127.1766274,38.0145526,127.3431749,0+2老 11矫,0+2老 14矫
154,35.8320057,127.1237421,35.9336835,127.1590932,0+12老 12矫,0+12老 14矫
155,35.5626194,129.3479621,37.711877,128.9009236,0+4老 7矫,0+4老 14矫
156,36.3541173,127.4217991,35.9956365,129.3470151,0+12老 9矫,0+12老 14矫
157,37.2865317,127.036915,36.0518544,129.3687614,0+4老 7矫,0+4老 14矫
158,37.4346262,126.7337582,36.0588114,129.3580497,0+7老 8矫,0+7老 14矫
159,35.1697969,126.9237794,36.0295647,129.3203041,0+28老 8矫,0+28老 14矫
160,35.1690975,129.1363115,35.9905994,129.552321,0+12老 10矫,0+12老 14矫
161,37.4885016,127.0988288,36.0331488,129.3802359,0+3老 8矫,0+3老 14矫
162,37.4885016,127.0988288,36.0303156,129.374824,0+3老 8矫,0+3老 14矫
163,37.4346262,126.7337582,37.8804523,126.86523,0+1老 11矫,0+1老 14矫
164,35.220932,128.579706,36.0631167,129.3804764,0+20老 10矫,0+20老 14矫
165,35.220932,128.579706,35.9916735,129.5656685,0+20老 10矫,0+20老 14矫
166,35.8320057,127.1237421,35.9104775,127.0687044,0+2老 12矫,0+2老 14矫
167,36.3541173,127.4217991,36.602849,127.4546379,0+2老 12矫,0+2老 14矫
168,37.5445053,126.8933505,37.6254655,126.7087209,0+7老 11矫,0+7老 14矫
169,35.8548554,128.564821,36.8044261,127.560579,0+20老 10矫,0+20老 14矫
170,37.5025948,126.7989797,37.8112874,127.3499444,0+1老 9矫,0+1老 14矫
171,37.5070595,126.8362769,37.8556738,127.703877,0+2老 10矫,0+2老 14矫
172,34.9383436,127.5194453,35.1949592,126.9037601,0+28老 11矫,0+28老 14矫
173,37.3259057,126.8138991,37.21776,126.980138,0+2老 10矫,0+2老 14矫
174,35.8820325,128.5872781,36.0125991,127.0369556,0+13老 10矫,0+13老 14矫
175,35.1368102,126.8790595,35.1845454,126.589626,0+5老 12矫,0+5老 14矫
176,37.4055392,126.9465165,37.2315326,127.2828514,0+4老 12矫,0+4老 14矫
177,37.5070595,126.8362769,37.7226148,126.9804841,0+1老 11矫,0+1老 14矫
178,37.7164427,127.1766274,37.8032147,127.12857,0+2老 11矫,0+2老 14矫
179,36.9696921,127.8722521,37.0990947,128.2657773,0+3老 12矫,0+3老 14矫
180,37.5682885,126.897273,37.7732682,126.9543451,0+1老 12矫,0+1老 14矫
181,37.5294022,127.0730711,38.0196989,127.3459649,0+1老 10矫,0+1老 14矫
182,37.4585939,126.7519672,37.674419,127.185498,0+1老 11矫,0+1老 14矫
183,37.6764625,126.7430696,37.9111808,127.013656,0+1老 11矫,0+1老 14矫
184,35.1574943,128.1625666,35.3236697,128.2450498,0+30老 12矫,0+30老 14矫
185,36.9696921,127.8722521,37.0990947,128.2657773,0+2老 12矫,0+2老 14矫
186,37.5617395,126.9472447,37.7962582,126.9858124,0+1老 12矫,0+1老 14矫
187,35.167285,126.8052879,35.4337513,126.804875,0+12老 12矫,0+12老 14矫
188,35.9680345,127.0089392,35.9104775,127.0687044,0+7老 12矫,0+7老 14矫
189,36.3541173,127.4217991,35.9751779,129.4183025,0+3老 9矫,0+3老 14矫
190,37.4346262,126.7337582,37.8867907,126.964922,0+1老 11矫,0+1老 14矫
191,37.5617395,126.9472447,37.836085,126.9675328,0+1老 11矫,0+1老 14矫
192,37.4491497,126.8990574,37.167866,127.5479045,0+5老 11矫,0+5老 14矫
193,37.372799,127.935788,38.0848974,127.981957,0+1老 8矫,0+1老 14矫
194,36.0086102,129.3638275,36.5739026,128.7018796,0+28老 9矫,0+28老 14矫
195,36.626032,127.445188,36.2869119,127.5499812,0+1老 12矫,0+1老 14矫
196,37.5070595,126.8362769,37.167866,127.5479045,0+3老 10矫,0+3老 14矫
197,35.5610412,129.3504859,37.3537324,129.2517813,0+1老 8矫,0+1老 14矫
198,35.1700127,128.9765699,35.1597904,128.6645375,0+15老 12矫,0+15老 14矫
199,37.7737242,128.8975846,38.149665,128.60385,0+2老 12矫,0+2老 14矫
200,35.5610412,129.3504859,38.1445815,128.5917143,0+2老 7矫,0+2老 14矫
201,37.5561082,127.15085,37.8428296,127.4968291,0+1老 11矫,0+1老 14矫
202,36.7859676,127.164274,36.5649622,127.2776043,0+6老 12矫,0+6老 14矫
203,37.7737242,128.8975846,38.1445815,128.5917143,0+2老 12矫,0+2老 14矫
204,37.4309078,126.7018293,37.679122,126.7943712,0+1老 11矫,0+1老 14矫
205,37.5003254,126.8621595,37.9193676,128.0909688,0+2老 9矫,0+2老 14矫
206,35.1574943,128.1625666,34.9765707,127.8397362,0+1老 12矫,0+1老 14矫
207,37.4346262,126.7337582,37.2538928,126.982486,0+7老 11矫,0+7老 14矫
208,35.8820325,128.5872781,35.9530722,128.9360357,0+2老 12矫,0+2老 14矫
209,37.4885016,127.0988288,37.9317889,127.7748197,0+1老 9矫,0+1老 14矫
210,37.4309078,126.7018293,37.2465984,126.9684547,0+4老 11矫,0+4老 14矫
211,37.512757,126.7639107,37.21776,126.980138,0+2老 11矫,0+2老 14矫
212,34.7787411,127.6432328,34.7381262,126.4155933,0+15老 11矫,0+15老 14矫
213,35.8559056,128.484579,36.5422432,128.7971386,0+30老 10矫,0+30老 14矫
214,35.2556832,128.8752625,34.8015933,127.9515783,0+15老 10矫,0+15老 14矫
215,37.7579307,127.029765,38.0104539,127.3275448,0+1老 11矫,0+1老 14矫
216,37.5064513,127.0126922,37.9193676,128.0909688,0+5老 10矫,0+5老 14矫
217,35.901049,128.8491,36.5739026,128.7018796,0+20老 10矫,0+20老 14矫
218,34.7787411,127.6432328,34.7381262,126.4155933,0+20老 11矫,0+20老 14矫
219,35.8905477,128.6121117,36.5739026,128.7018796,0+12老 10矫,0+12老 14矫
220,36.3541173,127.4217991,36.6101822,127.2857059,0+12老 12矫,0+12老 14矫
221,36.9696921,127.8722521,36.8044261,127.560579,0+12老 12矫,0+12老 14矫
222,35.8325351,128.7575093,36.5739026,128.7018796,0+12老 10矫,0+12老 14矫
223,35.9072899,128.801112,36.5739026,128.7018796,0+28老 10矫,0+28老 14矫
224,36.366638,127.3457442,36.6101822,127.2857059,0+28老 12矫,0+28老 14矫
225,35.8559056,128.484579,36.5739026,128.7018796,0+20老 10矫,0+20老 14矫
226,36.320202,127.3652283,36.6101822,127.2857059,0+20老 12矫,0+20老 14矫
227,35.220932,128.579706,34.8039181,127.9523781,0+20老 11矫,0+20老 14矫
228,37.543255,126.716748,37.2665006,126.9876845,0+4老 11矫,0+4老 14矫
229,37.7853289,127.0458469,38.0231383,127.1093513,0+1老 11矫,0+1老 14矫
230,37.6176433,126.720317,37.6733715,126.8655496,0+1老 11矫,0+1老 14矫
231,37.464007,126.9522394,37.8334887,127.3437178,0+1老 10矫,0+1老 14矫
232,34.7787411,127.6432328,35.0103766,127.5788317,0+1老 12矫,0+1老 14矫
233,35.289575,126.4964875,35.33549,126.9477621,0+1老 11矫,0+1老 14矫
234,37.51534,126.9156129,36.9690858,127.0658953,0+8老 11矫,0+8老 14矫
235,36.626032,127.445188,36.7919843,127.6519505,0+1老 12矫,0+1老 14矫
236,37.6280329,127.0904235,37.8509796,127.0415874,0+1老 12矫,0+1老 14矫
237,37.4885016,127.0988288,35.9794965,129.4363624,0+2老 8矫,0+2老 14矫
238,37.5025948,126.7989797,37.2896886,126.9416559,0+12老 11矫,0+12老 14矫
239,37.4346262,126.7337582,37.303775,126.9784,0+28老 11矫,0+28老 14矫
240,37.512757,126.7639107,37.2824333,126.9921375,0+20老 11矫,0+20老 14矫
241,37.5025948,126.7989797,37.7068644,126.9720624,0+1老 9矫,0+1老 14矫
242,37.464007,126.9522394,37.8306074,127.2910191,0+1老 9矫,0+1老 14矫
243,37.5025948,126.7989797,37.827775,127.135325,0+5老 11矫,0+5老 14矫
244,35.8820325,128.5872781,35.9400142,126.9606425,0+13老 10矫,0+13老 14矫
245,35.8320057,127.1237421,35.9386531,127.1630344,0+2老 12矫,0+2老 14矫
246,37.4055392,126.9465165,37.2391046,127.2839894,0+4老 12矫,0+4老 14矫
247,37.7737242,128.8975846,38.2855854,128.5009152,0+1老 11矫,0+1老 14矫
248,37.5025948,126.7989797,37.1788468,128.4911711,0+1老 11矫,0+1老 14矫
249,37.543255,126.716748,37.5935147,127.8248691,0+1老 11矫,0+1老 14矫
250,37.4309078,126.7018293,37.763865,126.782761,0+1老 11矫,0+1老 14矫
251,37.7619175,127.0295854,38.0924454,127.2654294,0+1老 11矫,0+1老 14矫
252,37.5070595,126.8362769,37.7068644,126.9720624,0+1老 11矫,0+1老 14矫
253,35.9680345,127.0089392,35.9950281,127.0560942,0+7老 12矫,0+7老 14矫
254,37.529012,127.0192252,37.7906383,127.9913229,0+1老 9矫,0+1老 14矫
255,37.5025948,126.7989797,37.4356995,128.0699241,0+1老 9矫,0+1老 14矫
256,37.2933272,127.2013221,37.3242428,127.9684613,0+1老 9矫,0+1老 14矫
257,37.5048875,126.9573779,38.1165067,128.0405444,0+1老 9矫,0+1老 14矫
258,37.4331877,127.1376777,37.3710839,127.9128493,0+1老 10矫,0+1老 14矫
259,37.5025948,126.7989797,37.3899712,127.944085,0+1老 11矫,0+1老 14矫
260,35.1700127,128.9765699,35.1597904,128.6645375,0+1老 12矫,0+1老 14矫
261,35.8482251,128.5819932,36.5422432,128.7971386,0+30老 10矫,0+30老 14矫
262,37.6091729,127.1416035,38.2008524,127.42373,0+1老 11矫,0+1老 14矫
263,37.4102033,127.1212796,37.6458431,127.1019034,0+18老 12矫,0+18老 14矫
264,37.543255,126.716748,37.6927938,127.86156,0+7老 9矫,0+7老 14矫
265,37.5187822,126.9242654,38.1565229,128.2034859,0+1老 8矫,0+1老 14矫
266,37.2498203,127.1651803,37.1524292,127.5681895,0+30老 12矫,0+30老 14矫
267,37.5048875,126.9573779,37.9549659,128.0711158,0+2老 10矫,0+2老 14矫
268,35.8320057,127.1237421,35.8196139,127.4546982,0+1老 11矫,0+1老 14矫
269,37.5025948,126.7989797,37.6924339,126.874711,0+1老 11矫,0+1老 14矫
270,37.6917529,127.8812058,38.075658,128.17835,0+1老 11矫,0+1老 14矫
271,35.1574943,128.1625666,35.2734792,128.4023959,0+30老 12矫,0+30老 14矫
272,37.320958,127.9569629,38.2373137,128.2179152,0+1老 8矫,0+1老 14矫
273,37.5198884,127.1308625,37.280875,127.9009998,0+21老 11矫,0+21老 14矫
274,37.51534,126.9156129,36.9690858,127.0658953,0+13老 11矫,0+13老 14矫
275,37.6345911,127.0121014,37.8579816,127.0685515,0+1老 10矫,0+1老 14矫
276,34.8829341,128.6184471,34.980288,128.3107035,0+1老 12矫,0+1老 14矫
277,37.6176433,126.720317,37.6947076,126.9705816,0+1老 11矫,0+1老 14矫
278,37.5657394,127.0108476,37.8734346,127.1573987,0+1老 10矫,0+1老 14矫
279,37.5445053,126.8933505,37.6236336,126.6416888,0+1老 11矫,0+1老 14矫
280,37.5025948,126.7989797,38.0137211,127.3799101,0+3老 9矫,0+3老 14矫
281,35.8320057,127.1237421,35.9614577,127.1428135,0+1老 12矫,0+1老 14矫
282,37.4558222,129.1736407,38.1445815,128.5917143,0+2老 11矫,0+2老 14矫
283,36.6401158,127.4714265,36.1301587,127.7337236,0+1老 11矫,0+1老 14矫
284,35.8380487,127.1487499,35.6730699,127.2774999,0+2老 12矫,0+2老 14矫
285,37.6316217,127.0783723,37.8496334,127.1226084,0+1老 10矫,0+1老 14矫
286,37.3400342,126.7335061,37.2453463,126.9373161,0+1老 11矫,0+1老 14矫
287,35.8462574,127.1320049,35.6010323,127.2946899,0+1老 12矫,0+1老 14矫
288,37.7100952,127.0449588,38.1416558,127.2167641,0+1老 11矫,0+1老 14矫
289,37.554989,126.9695548,37.7523142,128.9318737,0+3老 10矫,0+3老 14矫
290,35.8380487,127.1487499,35.6010323,127.2946899,0+30老 12矫,0+30老 14矫
291,35.2339885,128.6647016,35.2634441,128.3554682,0+23老 12矫,0+23老 14矫
292,37.4346262,126.7337582,37.7203072,126.9041107,0+1老 11矫,0+1老 14矫
293,37.7737242,128.8975846,38.0675422,128.636458,0+1老 12矫,0+1老 14矫
294,35.8526319,128.5604,35.9928273,129.4118653,0+2老 11矫,0+2老 14矫
295,35.9680345,127.0089392,35.9614577,127.1428135,0+6老 12矫,0+6老 14矫
296,37.5064513,127.0126922,37.503393,129.1305093,0+30老 8矫,0+30老 14矫
297,34.8241068,126.4072412,34.5963083,126.7562568,0+1老 12矫,0+1老 14矫
298,35.2339885,128.6647016,35.2634441,128.3554682,0+3老 12矫,0+3老 14矫
299,37.8805503,127.7240508,38.0652548,127.5424996,0+1老 10矫,0+1老 14矫
300,37.5778118,127.0484888,37.4290184,127.9671023,0+3老 11矫,0+3老 14矫
301,37.5198884,127.1308625,37.8208949,127.5210701,0+1老 11矫,0+1老 14矫
302,37.464007,126.9522394,37.929506,127.1882724,0+1老 9矫,0+1老 14矫
303,37.5585258,126.8508281,37.7422257,126.9712925,0+1老 11矫,0+1老 14矫
304,37.5187822,126.9242654,38.0865706,128.1877594,0+1老 9矫,0+1老 14矫
305,37.5198884,127.1308625,37.280875,127.9009998,0+28老 11矫,0+28老 14矫
306,37.4585939,126.7519672,38.0573333,127.2701507,0+1老 11矫,0+1老 14矫
307,37.5445053,126.8933505,37.6695185,126.6083885,0+1老 11矫,0+1老 14矫
308,34.940526,127.682675,34.7381262,126.4155933,0+5老 11矫,0+5老 14矫
309,37.4988176,127.0957019,37.8793802,127.5417325,0+3老 9矫,0+3老 14矫
310,37.4988176,127.0957019,38.0019548,127.6271636,0+3老 9矫,0+3老 14矫
311,37.4988176,127.0957019,37.815,127.7145374,0+3老 9矫,0+3老 14矫
312,37.4309078,126.7018293,37.6792105,126.7995588,0+1老 11矫,0+1老 14矫
313,37.4346262,126.7337582,37.7400427,127.9396346,0+2老 9矫,0+2老 14矫
314,37.51534,126.9156129,36.9690858,127.0658953,0+3老 11矫,0+3老 14矫
315,37.3400342,126.7335061,37.2460202,126.9376383,0+1老 11矫,0+1老 14矫
316,35.5610412,129.3504859,35.9794965,129.4363624,0+28老 11矫,0+28老 14矫
317,37.7737242,128.8975846,38.0296534,128.7041811,0+1老 12矫,0+1老 14矫
318,35.5610412,129.3504859,37.4647385,129.1165745,0+1老 8矫,0+1老 14矫
319,37.4885016,127.0988288,35.9794965,129.4363624,0+3老 8矫,0+3老 14矫
