target,pred
-1.139000058174133301e+00,-1.211883425712585449e+00
-2.230000019073486328e+00,-1.712359428405761719e+00
-8.500000238418579102e-01,-1.901406049728393555e-01
-1.850000023841857910e+00,-1.654730677604675293e+00
-2.691999912261962891e+00,-2.664433002471923828e+00
-4.090000152587890625e+00,-4.769960403442382812e+00
-2.676000118255615234e+00,-2.733136177062988281e+00
-2.329999923706054688e+00,-1.722272992134094238e+00
-2.000000000000000000e+00,-1.600865244865417480e+00
-2.160000085830688477e+00,-2.179170131683349609e+00
-3.690000057220458984e+00,-4.436434268951416016e+00
-4.219999790191650391e+00,-3.726572513580322266e+00
-2.339999914169311523e+00,-3.043352127075195312e+00
-1.190000057220458984e+00,-1.128814220428466797e+00
-1.659999966621398926e+00,-1.825746893882751465e+00
-3.849999904632568359e+00,-3.805212497711181641e+00
-5.210000038146972656e+00,-6.122925758361816406e+00
-3.589999914169311523e+00,-2.876790046691894531e+00
-3.650000095367431641e+00,-3.607327938079833984e+00
-4.530000209808349609e+00,-4.288436412811279297e+00
-1.039999961853027344e+00,-5.888395309448242188e-01
-3.700000047683715820e+00,-4.082878112792968750e+00
-7.800000190734863281e+00,-8.132361412048339844e+00
-3.769999980926513672e+00,-4.109234809875488281e+00
-6.139999866485595703e+00,-6.623597145080566406e+00
-3.329999923706054688e+00,-3.111344337463378906e+00
-3.269999980926513672e+00,-4.113639354705810547e+00
-2.359999895095825195e+00,-2.372362136840820312e+00
1.090000033378601074e+00,3.932966291904449463e-01
-3.390000104904174805e+00,-3.832014083862304688e+00
-2.799999952316284180e+00,-3.036329746246337891e+00
-3.930999994277954102e+00,-4.928191184997558594e+00
-2.592999935150146484e+00,-2.583486557006835938e+00
-1.700000017881393433e-01,-1.587893843650817871e+00
-4.860000133514404297e+00,-4.889317512512207031e+00
3.499999940395355225e-01,3.772915005683898926e-01
-4.159999847412109375e+00,-4.164123058319091797e+00
-4.206999778747558594e+00,-4.660845756530761719e+00
-4.380000114440917969e+00,-4.321876049041748047e+00
-1.730000019073486328e+00,-1.625327110290527344e+00
-4.420000076293945312e+00,-4.552917957305908203e+00
-4.521999835968017578e+00,-5.366022109985351562e+00
-1.919999957084655762e+00,-1.699127316474914551e+00
-3.816999912261962891e+00,-4.449630737304687500e+00
1.019999980926513672e+00,4.136337637901306152e-01
-6.200000047683715820e-01,-1.370378434658050537e-01
-3.200000047683715820e+00,-3.704384326934814453e+00
-4.360000133514404297e+00,-4.128038406372070312e+00
-6.725999832153320312e+00,-7.742684364318847656e+00
-3.880000114440917969e+00,-4.252193450927734375e+00
-1.789999961853027344e+00,-2.444868564605712891e+00
-8.017000198364257812e+00,-7.009858608245849609e+00
-6.570000171661376953e+00,-7.514679908752441406e+00
-4.550000190734863281e+00,-3.283700942993164062e+00
-2.700000047683715820e+00,-3.088821411132812500e+00
-3.809999942779541016e+00,-4.923122406005859375e+00
-4.099999964237213135e-01,-1.071711063385009766e+00
-9.800000190734863281e-01,-1.216052532196044922e+00
-7.336999893188476562e+00,-7.110155105590820312e+00
3.199999928474426270e-01,1.783815473318099976e-01
-2.579999923706054688e+00,-2.536324977874755859e+00
-2.740000009536743164e+00,-2.557172775268554688e+00
-3.180000066757202148e+00,-2.829121589660644531e+00
-5.269999980926513672e+00,-4.122476577758789062e+00
8.100000023841857910e-01,-4.992425441741943359e-03
-2.539999961853027344e+00,-2.524315834045410156e+00
-6.340000152587890625e+00,-5.734758377075195312e+00
-1.299999952316284180e+00,-1.306055307388305664e+00
-4.920000076293945312e+00,-6.123558521270751953e+00
-1.080000042915344238e+00,-5.831239819526672363e-01
-2.800000011920928955e-01,-1.458194106817245483e-01
-3.082999944686889648e+00,-2.777980327606201172e+00
-5.050000190734863281e+00,-4.834582805633544922e+00
-6.144000053405761719e+00,-6.098422527313232422e+00
-4.705999851226806641e+00,-4.657341003417968750e+00
-2.730000019073486328e+00,-2.135824680328369141e+00
-4.375999927520751953e+00,-4.664229393005371094e+00
-4.900000095367431641e-01,-6.355658769607543945e-01
-3.009999990463256836e+00,-2.809700012207031250e+00
-6.800000190734863281e+00,-7.717144489288330078e+00
-7.010000228881835938e+00,-7.800496578216552734e+00
-3.730000019073486328e+00,-3.701245307922363281e+00
-5.599999904632568359e+00,-5.131636142730712891e+00
-1.850000023841857910e+00,-2.462261676788330078e+00
-2.329999923706054688e+00,-2.168963432312011719e+00
-3.839999914169311523e+00,-3.766034603118896484e+00
-1.769999980926513672e+00,-2.039876937866210938e+00
-1.409999966621398926e+00,-1.018256187438964844e+00
-1.250000000000000000e+00,-2.410087108612060547e+00
-4.289999961853027344e+00,-4.538101196289062500e+00
-2.982000112533569336e+00,-2.358637809753417969e+00
-6.510000228881835938e+00,-6.949142456054687500e+00
-3.180000066757202148e+00,-3.048851490020751953e+00
-3.589999914169311523e+00,-3.400818824768066406e+00
1.059999987483024597e-01,-1.215346306562423706e-01
-1.154999971389770508e+00,-8.439393639564514160e-01
-2.380000114440917969e+00,-1.732804894447326660e+00
-1.802999973297119141e+00,-1.449389696121215820e+00
-5.159999847412109375e+00,-4.509798049926757812e+00
-3.039999961853027344e+00,-3.251362323760986328e+00
-3.500000000000000000e+00,-3.746270179748535156e+00
-5.899999737739562988e-01,3.365942537784576416e-01
-4.300000071525573730e-01,-2.849211096763610840e-01
-2.523000001907348633e+00,-2.186532974243164062e+00
-1.870000004768371582e+00,-1.727983355522155762e+00
-2.309999942779541016e+00,-1.725763678550720215e+00
-7.300000190734863281e-01,-7.411758899688720703e-01
-1.440000057220458984e+00,-1.395014643669128418e+00
-1.000000014901161194e-01,6.243790686130523682e-02
-2.404000043869018555e+00,-3.035192012786865234e+00
-1.559999942779541016e+00,-1.986993432044982910e+00
-5.886000156402587891e+00,-5.609940528869628906e+00
-3.680000066757202148e+00,-3.645714759826660156e+00
-5.369999885559082031e+00,-5.102364540100097656e+00
-5.409999847412109375e+00,-4.920317649841308594e+00
-2.549999952316284180e+00,-3.167123794555664062e+00
2.599999904632568359e-01,2.928440570831298828e-01
-5.030000209808349609e+00,-4.145781517028808594e+00
-4.800000190734863281e+00,-3.952207088470458984e+00
-4.399999976158142090e-01,-4.653022587299346924e-01
-3.369999885559082031e+00,-3.416774272918701172e+00
-1.039999961853027344e+00,-1.878353714942932129e+00
-3.785000085830688477e+00,-3.899223327636718750e+00
-4.099999904632568359e+00,-3.571401119232177734e+00
-2.079999923706054688e+00,-2.441165924072265625e+00
-3.091000080108642578e+00,-3.314194202423095703e+00
-2.190000057220458984e+00,-1.755498290061950684e+00
-3.039999961853027344e+00,-3.242717266082763672e+00
-5.639999866485595703e+00,-5.315083503723144531e+00
-1.500000000000000000e+00,-2.034359455108642578e+00
-2.266000032424926758e+00,-1.867236137390136719e+00
-3.323999881744384766e+00,-4.067943096160888672e+00
-1.100000023841857910e+00,-1.263834357261657715e+00
-1.960000038146972656e+00,-8.298557996749877930e-01
-1.830000042915344238e+00,-2.678738594055175781e+00
-2.390000104904174805e+00,-2.278433322906494141e+00
-5.612999916076660156e+00,-3.973444461822509766e+00
-3.450999975204467773e+00,-3.134055137634277344e+00
-4.000000000000000000e+00,-3.762797355651855469e+00
-3.049999952316284180e+00,-2.965867996215820312e+00
-4.360000133514404297e+00,-3.961895942687988281e+00
-2.280999898910522461e+00,-2.024351835250854492e+00
-4.600000083446502686e-01,-7.971997261047363281e-01
-9.159999847412109375e+00,-8.460369110107421875e+00
-5.282000064849853516e+00,-4.257621288299560547e+00
-6.000000238418579102e-01,-6.380442976951599121e-01
-3.279999971389770508e+00,-3.720355510711669922e+00
-3.927000045776367188e+00,-3.640706539154052734e+00
-7.320000171661376953e+00,-7.989543914794921875e+00
-8.000000119209289551e-01,-8.822323083877563477e-01
-1.700000047683715820e+00,-1.854673981666564941e+00
-4.369999885559082031e+00,-3.936636447906494141e+00
-2.349999904632568359e+00,-2.723116397857666016e+00
-3.930000066757202148e+00,-4.316242694854736328e+00
-4.925000190734863281e+00,-4.468210220336914062e+00
-1.659999966621398926e+00,-2.348455905914306641e+00
-3.140000104904174805e+00,-3.041188240051269531e+00
-1.470000028610229492e+00,-1.467520833015441895e+00
-8.500000238418579102e-01,-3.860954046249389648e-01
-2.440000027418136597e-01,3.895410299301147461e-01
-1.110000014305114746e+00,-9.398624897003173828e-01
-4.769999980926513672e+00,-4.337930202484130859e+00
-3.127000093460083008e+00,-2.574933052062988281e+00
-3.029999971389770508e+00,-3.028864860534667969e+00
-7.210000038146972656e+00,-8.032230377197265625e+00
-4.929999828338623047e+00,-5.687691211700439453e+00
-3.299999952316284180e+00,-3.100466251373291016e+00
-3.480000019073486328e+00,-3.380540847778320312e+00
1.500000059604644775e-01,1.064735054969787598e-01
-3.680000066757202148e+00,-3.554891586303710938e+00
-3.660000085830688477e+00,-3.328142642974853516e+00
-4.749000072479248047e+00,-4.409337997436523438e+00
-4.630000114440917969e+00,-5.466907501220703125e+00
-4.172999858856201172e+00,-5.071406364440917969e+00
-5.880000114440917969e+00,-5.991452217102050781e+00
-3.900000095367431641e+00,-3.005960464477539062e+00
-4.631999969482421875e+00,-4.860610485076904297e+00
2.599999904632568359e-01,2.720358371734619141e-01
-4.739999771118164062e+00,-4.341930389404296875e+00
-1.110000014305114746e+00,-1.358379006385803223e+00
-1.220000028610229492e+00,-1.626121163368225098e+00
-4.690000057220458984e+00,-4.277472019195556641e+00
-4.499999880790710449e-01,-1.473785638809204102e-01
-6.000000000000000000e+00,-7.293045997619628906e+00
-4.080999851226806641e+00,-4.401707172393798828e+00
-7.800000190734863281e+00,-8.026534080505371094e+00
-4.210000038146972656e+00,-4.352163314819335938e+00
-2.390000104904174805e+00,-2.379898548126220703e+00
-3.269999980926513672e+00,-4.646054267883300781e+00
1.099999994039535522e-01,-1.894048899412155151e-01
-3.430000066757202148e+00,-3.636231899261474609e+00
-1.340000033378601074e+00,-2.364336490631103516e+00
-7.429999828338623047e+00,-7.984174728393554688e+00
-2.609999895095825195e+00,-2.368244647979736328e+00
-1.720000028610229492e+00,-1.933966755867004395e+00
-7.199999809265136719e+00,-6.944243907928466797e+00
-1.600000023841857910e+00,-1.939365744590759277e+00
-5.659999847412109375e+00,-4.710490703582763672e+00
-3.759999990463256836e+00,-4.024379253387451172e+00
-1.289999961853027344e+00,-1.290883421897888184e+00
-4.429999828338623047e+00,-4.424030303955078125e+00
-3.799999952316284180e+00,-3.907277584075927734e+00
-2.199999988079071045e-01,-9.904767274856567383e-01
-2.180000066757202148e+00,-1.871111273765563965e+00
-3.100000023841857910e-01,-1.564393043518066406e-01
-4.059999942779541016e+00,-3.629404544830322266e+00
-5.232999801635742188e+00,-4.848522186279296875e+00
-3.640000104904174805e+00,-3.674625873565673828e+00
-7.389999866485595703e+00,-7.516649246215820312e+00
-2.769999980926513672e+00,-2.736134052276611328e+00
-3.349999904632568359e+00,-3.523827075958251953e+00
-5.539999961853027344e+00,-5.539719581604003906e+00
-4.900000095367431641e-01,-3.586514890193939209e-01
-2.069999933242797852e+00,-2.815890312194824219e+00
-3.799999952316284180e+00,-3.481597423553466797e+00
-2.369999885559082031e+00,-2.197057723999023438e+00
-2.190000057220458984e+00,-2.183460712432861328e+00
-3.190000057220458984e+00,-3.883080959320068359e+00
-9.720000028610229492e-01,-1.375984311103820801e+00
-2.490000009536743164e+00,-2.265973567962646484e+00
-2.299999952316284180e+00,-3.311249732971191406e+00
-6.200000047683715820e-01,-6.934915781021118164e-01
-2.483999967575073242e+00,-2.739098072052001953e+00
-1.240000009536743164e+00,-1.386666655540466309e+00
-2.779999971389770508e+00,-2.269412040710449219e+00
-4.000000059604644775e-01,-1.118080466985702515e-01
-3.299999952316284180e+00,-3.144198894500732422e+00
-2.240000009536743164e+00,-2.719627380371093750e+00
-2.440000057220458984e+00,-2.192586898803710938e+00
-4.159999847412109375e+00,-4.453547477722167969e+00
-5.000000000000000000e-01,-7.452513575553894043e-01
-3.180000066757202148e+00,-3.382285118103027344e+00
-2.253000020980834961e+00,-2.371022701263427734e+00
-2.670000076293945312e+00,-3.190463542938232422e+00
-2.167999982833862305e+00,-1.679588675498962402e+00
-8.500000238418579102e-01,-7.909418344497680664e-01
6.200000047683715820e-01,3.719216585159301758e-01
-4.570000171661376953e+00,-3.925631046295166016e+00
-5.719999790191650391e+00,-5.470573902130126953e+00
-1.299999952316284180e+00,-1.008838653564453125e+00
-2.730000019073486328e+00,-2.253221035003662109e+00
-1.110000014305114746e+00,-1.360850930213928223e+00
-4.800000190734863281e+00,-4.270493030548095703e+00
-2.154000043869018555e+00,-2.388610363006591797e+00
-1.899999976158142090e+00,-1.603077054023742676e+00
-1.639999985694885254e+00,-1.314354419708251953e+00
-2.336999893188476562e+00,-2.400051116943359375e+00
-3.099999904632568359e+00,-4.007443904876708984e+00
-2.319999933242797852e+00,-2.576084136962890625e+00
-7.699999809265136719e-01,-1.371175289154052734e+00
-4.593999862670898438e+00,-3.322019100189208984e+00
-3.359999895095825195e+00,-2.951496601104736328e+00
-1.360000014305114746e+00,-5.921896696090698242e-01
-4.410999774932861328e+00,-3.982712268829345703e+00
-4.798999786376953125e+00,-4.014077663421630859e+00
-8.000000119209289551e-01,-9.396358728408813477e-01
-1.740000009536743164e+00,-1.059481263160705566e+00
-3.539999961853027344e+00,-3.737460136413574219e+00
-3.892999887466430664e+00,-4.135025024414062500e+00
-3.509999990463256836e+00,-4.300087928771972656e+00
-3.109999895095825195e+00,-3.715738296508789062e+00
-2.640000104904174805e+00,-2.866706848144531250e+00
